Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,arr_date,booking_date
INN28064,3,0,1,2,Meal Plan 1,0,Room_Type 4,10,2018,4,25,Online,0,0,0,157.0,3,Not_Canceled,2018-04-25,2018-04-15
INN30061,2,1,1,4,Meal Plan 1,0,Room_Type 1,47,2018,4,25,Online,0,0,0,119.17,0,Canceled,2018-04-25,2018-03-09
INN30986,2,0,1,2,Not Selected,0,Room_Type 1,97,2018,4,25,Online,0,0,0,85.5,0,Not_Canceled,2018-04-25,2018-01-18
INN31039,1,0,1,0,Meal Plan 1,0,Room_Type 1,27,2018,4,25,Online,0,0,0,111.0,1,Not_Canceled,2018-04-25,2018-03-29
INN31356,2,1,1,3,Meal Plan 1,0,Room_Type 1,38,2018,4,25,Online,0,0,0,121.95,1,Not_Canceled,2018-04-25,2018-03-18
INN32718,2,1,1,4,Meal Plan 1,0,Room_Type 1,47,2018,4,25,Online,0,0,0,119.17,0,Canceled,2018-04-25,2018-03-09
INN32864,2,0,1,2,Not Selected,0,Room_Type 1,100,2018,4,25,Online,0,0,0,81.2,0,Not_Canceled,2018-04-25,2018-01-15
INN33249,2,0,1,2,Not Selected,0,Room_Type 1,97,2018,4,25,Online,0,0,0,85.5,0,Not_Canceled,2018-04-25,2018-01-18
INN33293,2,0,1,4,Meal Plan 2,0,Room_Type 1,10,2018,4,25,Online,0,0,0,174.0,1,Canceled,2018-04-25,2018-04-15
INN34148,2,0,1,2,Meal Plan 1,0,Room_Type 4,16,2018,4,25,Online,0,0,0,136.0,1,Not_Canceled,2018-04-25,2018-04-09
INN34662,1,0,1,2,Meal Plan 1,0,Room_Type 1,84,2018,4,25,Online,0,0,0,90.9,2,Not_Canceled,2018-04-25,2018-01-31
INN35337,3,0,1,3,Not Selected,0,Room_Type 1,97,2018,4,25,Online,0,0,0,110.5,1,Not_Canceled,2018-04-25,2018-01-18
INN35705,2,0,1,0,Meal Plan 1,0,Room_Type 1,12,2018,4,25,Online,0,0,0,131.0,0,Canceled,2018-04-25,2018-04-13
INN35930,2,0,1,2,Meal Plan 1,0,Room_Type 4,53,2018,4,25,Online,0,0,0,119.1,1,Canceled,2018-04-25,2018-03-03
INN00571,1,0,0,2,Meal Plan 1,0,Room_Type 1,63,2018,4,26,Online,0,0,0,109.35,2,Not_Canceled,2018-04-26,2018-02-22
INN01060,2,0,0,4,Meal Plan 2,0,Room_Type 1,78,2018,4,26,Offline,0,0,0,105.0,0,Not_Canceled,2018-04-26,2018-02-07
INN04061,1,0,0,3,Meal Plan 2,0,Room_Type 1,13,2018,4,26,Offline,0,0,0,73.0,0,Not_Canceled,2018-04-26,2018-04-13
INN04467,2,0,0,1,Not Selected,0,Room_Type 1,0,2018,4,26,Online,0,0,0,119.0,0,Not_Canceled,2018-04-26,2018-04-26
INN04979,1,0,0,3,Meal Plan 2,0,Room_Type 1,13,2018,4,26,Offline,0,0,0,73.0,0,Not_Canceled,2018-04-26,2018-04-13
INN05385,1,0,0,3,Meal Plan 2,0,Room_Type 1,13,2018,4,26,Offline,0,0,0,73.0,0,Not_Canceled,2018-04-26,2018-04-13
INN05906,1,0,0,2,Meal Plan 1,0,Room_Type 4,68,2018,4,26,Online,0,0,0,118.8,1,Not_Canceled,2018-04-26,2018-02-17
INN06237,2,0,0,3,Meal Plan 2,0,Room_Type 1,13,2018,4,26,Offline,0,0,0,96.0,0,Not_Canceled,2018-04-26,2018-04-13
INN06460,2,0,0,4,Meal Plan 1,0,Room_Type 1,95,2018,4,26,Online,0,0,0,95.2,1,Not_Canceled,2018-04-26,2018-01-21
INN08102,1,0,0,2,Meal Plan 1,0,Room_Type 4,0,2018,4,26,Complementary,1,0,22,0.0,2,Not_Canceled,2018-04-26,2018-04-26
INN08315,2,0,0,3,Meal Plan 1,0,Room_Type 4,72,2018,4,26,Online,0,0,0,109.8,0,Canceled,2018-04-26,2018-02-13
INN08583,2,0,0,3,Meal Plan 1,0,Room_Type 1,65,2018,4,26,Online,0,0,0,105.9,0,Canceled,2018-04-26,2018-02-20
INN09006,2,0,0,3,Meal Plan 2,0,Room_Type 1,13,2018,4,26,Offline,0,0,0,96.0,0,Not_Canceled,2018-04-26,2018-04-13
INN10150,2,0,0,2,Meal Plan 1,0,Room_Type 1,104,2018,4,26,Online,0,0,0,96.3,2,Not_Canceled,2018-04-26,2018-01-12
INN10726,2,0,0,2,Not Selected,0,Room_Type 1,8,2018,4,26,Online,0,0,0,119.0,1,Not_Canceled,2018-04-26,2018-04-18
INN10763,2,0,0,2,Meal Plan 1,0,Room_Type 4,68,2018,4,26,Online,0,0,0,118.8,1,Not_Canceled,2018-04-26,2018-02-17
INN12168,2,0,0,2,Not Selected,0,Room_Type 1,63,2018,4,26,Online,0,0,0,94.95,2,Not_Canceled,2018-04-26,2018-02-22
INN12214,2,0,0,4,Meal Plan 1,0,Room_Type 1,63,2018,4,26,Offline,0,0,0,80.75,0,Not_Canceled,2018-04-26,2018-02-22
INN12742,1,0,0,2,Not Selected,0,Room_Type 1,13,2018,4,26,Online,0,0,0,104.0,0,Not_Canceled,2018-04-26,2018-04-13
INN12901,3,0,0,3,Meal Plan 1,0,Room_Type 1,111,2018,4,26,Offline,0,0,0,105.4,1,Not_Canceled,2018-04-26,2018-01-05
INN14218,2,0,0,1,Not Selected,0,Room_Type 1,86,2018,4,26,Online,0,0,0,85.5,1,Not_Canceled,2018-04-26,2018-01-30
INN14828,2,0,0,4,Meal Plan 1,0,Room_Type 4,108,2018,4,26,Online,0,0,0,101.58,2,Not_Canceled,2018-04-26,2018-01-08
INN15012,2,0,0,3,Meal Plan 1,0,Room_Type 4,82,2018,4,26,Offline,0,0,0,90.95,0,Not_Canceled,2018-04-26,2018-02-03
INN15118,2,0,0,4,Meal Plan 1,0,Room_Type 1,75,2018,4,26,Offline,0,0,0,75.0,0,Not_Canceled,2018-04-26,2018-02-10
INN15836,1,0,0,3,Meal Plan 2,0,Room_Type 1,13,2018,4,26,Offline,0,0,0,73.0,0,Not_Canceled,2018-04-26,2018-04-13
INN16052,2,0,0,3,Meal Plan 1,0,Room_Type 1,87,2018,4,26,Online,0,0,0,96.3,2,Not_Canceled,2018-04-26,2018-01-29
INN16491,2,0,0,3,Meal Plan 1,0,Room_Type 1,42,2018,4,26,Offline,0,0,0,72.76,0,Not_Canceled,2018-04-26,2018-03-15
INN18781,2,0,0,4,Meal Plan 1,0,Room_Type 1,78,2018,4,26,Offline,0,0,0,75.0,0,Not_Canceled,2018-04-26,2018-02-07
INN18880,2,0,0,3,Meal Plan 2,0,Room_Type 1,13,2018,4,26,Offline,0,0,0,96.0,0,Not_Canceled,2018-04-26,2018-04-13
INN19629,2,0,0,3,Not Selected,0,Room_Type 1,69,2018,4,26,Online,0,0,0,94.5,0,Canceled,2018-04-26,2018-02-16
INN20475,2,0,0,4,Meal Plan 1,0,Room_Type 1,115,2018,4,26,Online,0,0,0,70.03,2,Not_Canceled,2018-04-26,2018-01-01
INN21519,2,0,2,5,Meal Plan 1,0,Room_Type 1,98,2018,4,26,Online,0,0,0,98.24,1,Not_Canceled,2018-04-26,2018-01-18
INN22101,2,2,0,3,Meal Plan 1,0,Room_Type 6,5,2018,4,26,Online,0,0,0,189.43,2,Not_Canceled,2018-04-26,2018-04-21
INN22347,2,0,1,5,Meal Plan 1,0,Room_Type 1,93,2018,4,26,Online,0,0,0,105.4,0,Not_Canceled,2018-04-26,2018-01-23
INN23136,2,0,1,5,Not Selected,0,Room_Type 1,86,2018,4,26,Online,0,0,0,95.2,1,Not_Canceled,2018-04-26,2018-01-30
INN23710,2,0,4,10,Not Selected,0,Room_Type 1,116,2018,4,26,Online,0,0,0,86.21,0,Canceled,2018-04-26,2017-12-31
INN23798,2,0,0,4,Meal Plan 1,0,Room_Type 1,57,2018,4,26,Offline,0,0,0,85.5,1,Not_Canceled,2018-04-26,2018-02-28
INN24222,2,0,0,3,Meal Plan 2,0,Room_Type 1,13,2018,4,26,Offline,0,0,0,96.0,0,Not_Canceled,2018-04-26,2018-04-13
INN24424,2,2,0,5,Meal Plan 2,0,Room_Type 6,82,2018,4,26,Online,0,0,0,218.96,0,Canceled,2018-04-26,2018-02-03
INN25045,2,0,0,4,Meal Plan 1,0,Room_Type 1,101,2018,4,26,Online,0,0,0,93.08,1,Not_Canceled,2018-04-26,2018-01-15
INN25091,2,0,0,4,Not Selected,0,Room_Type 1,64,2018,4,26,Online,0,0,0,94.78,0,Canceled,2018-04-26,2018-02-21
INN25232,2,0,0,3,Meal Plan 1,0,Room_Type 1,73,2018,4,26,Offline,0,0,0,77.04,0,Not_Canceled,2018-04-26,2018-02-12
INN26433,2,0,0,4,Meal Plan 1,0,Room_Type 1,45,2018,4,26,Online,0,0,0,104.98,0,Canceled,2018-04-26,2018-03-12
INN26620,2,0,0,4,Meal Plan 1,0,Room_Type 4,57,2018,4,26,Online,0,0,0,117.73,1,Not_Canceled,2018-04-26,2018-02-28
INN26928,2,0,2,6,Not Selected,0,Room_Type 1,106,2018,4,26,Online,0,0,0,86.06,0,Canceled,2018-04-26,2018-01-10
INN27485,2,0,0,3,Meal Plan 2,0,Room_Type 1,13,2018,4,26,Offline,0,0,0,96.0,0,Not_Canceled,2018-04-26,2018-04-13
INN27501,2,0,0,3,Meal Plan 1,0,Room_Type 4,88,2018,4,26,Online,0,0,0,109.8,1,Not_Canceled,2018-04-26,2018-01-28
INN28315,3,0,0,2,Meal Plan 1,0,Room_Type 4,15,2018,4,26,Online,0,0,0,152.0,2,Not_Canceled,2018-04-26,2018-04-11
INN28383,2,0,0,3,Meal Plan 2,0,Room_Type 1,13,2018,4,26,Offline,0,0,0,96.0,0,Not_Canceled,2018-04-26,2018-04-13
INN28527,1,0,0,2,Meal Plan 1,0,Room_Type 4,68,2018,4,26,Online,0,0,0,118.8,1,Not_Canceled,2018-04-26,2018-02-17
INN28559,2,0,0,3,Meal Plan 2,0,Room_Type 1,13,2018,4,26,Offline,0,0,0,96.0,0,Not_Canceled,2018-04-26,2018-04-13
INN29194,2,0,0,4,Meal Plan 1,0,Room_Type 1,88,2018,4,26,Online,0,0,0,98.18,0,Canceled,2018-04-26,2018-01-28
INN29390,2,0,0,2,Meal Plan 1,0,Room_Type 1,73,2018,4,26,Online,0,0,0,74.15,1,Not_Canceled,2018-04-26,2018-02-12
INN29486,1,0,0,3,Meal Plan 2,0,Room_Type 1,13,2018,4,26,Offline,0,0,0,73.0,0,Not_Canceled,2018-04-26,2018-04-13
INN29928,1,0,0,3,Meal Plan 1,0,Room_Type 1,88,2018,4,26,Online,0,0,0,90.9,1,Canceled,2018-04-26,2018-01-28
INN30790,2,0,0,4,Meal Plan 1,0,Room_Type 4,44,2018,4,26,Online,0,0,0,119.38,1,Not_Canceled,2018-04-26,2018-03-13
INN30803,2,2,1,5,Meal Plan 1,0,Room_Type 6,59,2018,4,26,Online,0,0,0,177.93,0,Canceled,2018-04-26,2018-02-26
INN32706,2,0,0,4,Meal Plan 1,0,Room_Type 1,100,2018,4,26,Online,0,0,0,93.08,1,Not_Canceled,2018-04-26,2018-01-16
INN33551,2,0,0,4,Meal Plan 1,0,Room_Type 6,22,2018,4,26,Online,0,0,0,156.7,2,Not_Canceled,2018-04-26,2018-04-04
INN33754,2,0,0,5,Meal Plan 1,0,Room_Type 4,51,2018,4,26,Online,0,0,0,120.7,1,Not_Canceled,2018-04-26,2018-03-06
INN34027,2,0,0,1,Meal Plan 1,0,Room_Type 1,7,2018,4,26,Offline,0,0,0,90.0,0,Not_Canceled,2018-04-26,2018-04-19
INN34090,2,0,0,1,Meal Plan 1,0,Room_Type 1,111,2018,4,26,Online,0,0,0,96.3,1,Not_Canceled,2018-04-26,2018-01-05
INN34385,2,0,0,4,Not Selected,0,Room_Type 1,61,2018,4,26,Online,0,0,0,94.78,0,Canceled,2018-04-26,2018-02-24
INN34596,2,0,0,4,Not Selected,0,Room_Type 1,100,2018,4,26,Online,0,0,0,82.88,0,Canceled,2018-04-26,2018-01-16
INN35896,2,0,2,5,Meal Plan 1,0,Room_Type 1,83,2018,4,26,Online,0,0,0,107.46,1,Not_Canceled,2018-04-26,2018-02-02
INN00036,2,0,0,1,Not Selected,1,Room_Type 1,23,2018,4,27,Online,0,0,0,115.0,1,Not_Canceled,2018-04-27,2018-04-04
INN00736,2,0,0,3,Meal Plan 1,0,Room_Type 4,26,2018,4,27,Online,0,0,0,140.67,0,Canceled,2018-04-27,2018-04-01
INN01004,2,0,0,4,Meal Plan 1,0,Room_Type 4,84,2018,4,27,Online,0,0,0,118.15,1,Not_Canceled,2018-04-27,2018-02-02
INN01828,2,1,0,1,Meal Plan 2,0,Room_Type 1,32,2018,4,27,Online,0,0,0,165.15,0,Not_Canceled,2018-04-27,2018-03-26
INN02230,2,0,0,4,Meal Plan 1,0,Room_Type 1,65,2018,4,27,Offline,0,0,0,80.75,0,Not_Canceled,2018-04-27,2018-02-21
INN02588,2,0,1,4,Not Selected,0,Room_Type 1,95,2018,4,27,Online,0,0,0,89.25,1,Not_Canceled,2018-04-27,2018-01-22
INN02664,2,0,2,4,Meal Plan 1,0,Room_Type 1,160,2018,4,27,Online,0,0,0,90.0,0,Canceled,2018-04-27,2017-11-18
INN03145,3,0,0,4,Meal Plan 1,0,Room_Type 4,38,2018,4,27,Online,0,0,0,148.95,2,Not_Canceled,2018-04-27,2018-03-20
INN03207,1,0,0,2,Meal Plan 1,0,Room_Type 1,9,2018,4,27,Corporate,0,0,0,95.0,0,Not_Canceled,2018-04-27,2018-04-18
INN03882,2,0,0,2,Meal Plan 1,0,Room_Type 1,69,2018,4,27,Online,0,0,0,105.3,0,Canceled,2018-04-27,2018-02-17
INN04405,2,0,0,2,Meal Plan 1,0,Room_Type 1,1,2018,4,27,Online,0,0,0,131.0,1,Not_Canceled,2018-04-27,2018-04-26
INN04564,2,0,1,4,Not Selected,0,Room_Type 1,7,2018,4,27,Online,0,0,0,121.0,1,Not_Canceled,2018-04-27,2018-04-20
INN04707,2,0,0,4,Not Selected,0,Room_Type 1,106,2018,4,27,Online,0,0,0,85.0,0,Canceled,2018-04-27,2018-01-11
INN05075,2,1,0,1,Meal Plan 2,0,Room_Type 1,32,2018,4,27,Online,0,0,0,165.15,0,Not_Canceled,2018-04-27,2018-03-26
INN05107,3,0,0,1,Meal Plan 1,0,Room_Type 4,19,2018,4,27,Online,0,0,0,167.0,0,Canceled,2018-04-27,2018-04-08
INN05243,2,0,0,1,Not Selected,0,Room_Type 1,9,2018,4,27,Online,0,0,0,119.0,1,Not_Canceled,2018-04-27,2018-04-18
INN05395,2,0,0,3,Meal Plan 1,0,Room_Type 1,8,2018,4,27,Online,0,0,0,140.0,2,Not_Canceled,2018-04-27,2018-04-19
INN06251,2,0,2,4,Meal Plan 1,0,Room_Type 1,160,2018,4,27,Online,0,0,0,90.0,0,Canceled,2018-04-27,2017-11-18
INN06301,2,0,2,9,Meal Plan 1,0,Room_Type 1,106,2018,4,27,Online,0,0,0,102.39,0,Canceled,2018-04-27,2018-01-11
INN06431,3,0,0,1,Meal Plan 1,0,Room_Type 4,19,2018,4,27,Online,0,0,0,167.0,0,Canceled,2018-04-27,2018-04-08
INN06651,2,0,0,4,Meal Plan 1,0,Room_Type 1,84,2018,4,27,Online,0,0,0,105.4,1,Not_Canceled,2018-04-27,2018-02-02
INN06698,2,0,0,3,Not Selected,0,Room_Type 1,73,2018,4,27,Online,0,0,0,82.69,1,Not_Canceled,2018-04-27,2018-02-13
INN06720,2,0,0,3,Meal Plan 1,0,Room_Type 1,9,2018,4,27,Online,0,0,0,131.0,1,Not_Canceled,2018-04-27,2018-04-18
INN06766,2,0,2,6,Meal Plan 1,0,Room_Type 1,99,2018,4,27,Offline,0,0,0,80.75,1,Not_Canceled,2018-04-27,2018-01-18
INN07088,2,0,0,2,Meal Plan 1,0,Room_Type 1,69,2018,4,27,Online,0,0,0,105.3,0,Canceled,2018-04-27,2018-02-17
INN07211,2,0,0,4,Meal Plan 1,0,Room_Type 1,67,2018,4,27,Online,0,0,0,110.08,0,Canceled,2018-04-27,2018-02-19
INN07965,2,0,0,3,Meal Plan 1,0,Room_Type 1,15,2018,4,27,Online,0,0,0,103.44,0,Canceled,2018-04-27,2018-04-12
INN07969,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,4,27,Corporate,1,0,4,89.0,1,Not_Canceled,2018-04-27,2018-04-26
INN08287,2,0,0,3,Meal Plan 1,0,Room_Type 4,30,2018,4,27,Online,0,0,0,126.6,2,Not_Canceled,2018-04-27,2018-03-28
INN08869,2,0,0,4,Not Selected,0,Room_Type 1,58,2018,4,27,Online,0,0,0,99.88,1,Not_Canceled,2018-04-27,2018-02-28
INN09625,2,0,0,3,Meal Plan 1,0,Room_Type 1,76,2018,4,27,Online,0,0,0,106.5,1,Canceled,2018-04-27,2018-02-10
INN09648,2,0,2,4,Meal Plan 1,0,Room_Type 1,160,2018,4,27,Offline,0,0,0,90.0,0,Canceled,2018-04-27,2017-11-18
INN09868,2,0,2,6,Meal Plan 1,0,Room_Type 1,99,2018,4,27,Offline,0,0,0,80.75,1,Not_Canceled,2018-04-27,2018-01-18
INN09897,2,0,0,4,Meal Plan 1,0,Room_Type 1,88,2018,4,27,Online,0,0,0,105.4,3,Not_Canceled,2018-04-27,2018-01-29
INN10488,2,0,0,3,Meal Plan 1,0,Room_Type 1,36,2018,4,27,Online,0,0,0,113.1,0,Canceled,2018-04-27,2018-03-22
INN11063,1,0,0,1,Meal Plan 1,0,Room_Type 1,86,2018,4,27,Online,0,0,0,85.5,1,Not_Canceled,2018-04-27,2018-01-31
INN11561,1,0,0,1,Meal Plan 1,0,Room_Type 4,51,2018,4,27,Online,0,0,0,119.7,0,Canceled,2018-04-27,2018-03-07
INN11842,2,0,0,4,Not Selected,0,Room_Type 1,106,2018,4,27,Online,0,0,0,85.0,0,Canceled,2018-04-27,2018-01-11
INN12342,1,0,0,1,Not Selected,0,Room_Type 1,40,2018,4,27,Online,0,0,0,72.0,0,Not_Canceled,2018-04-27,2018-03-18
INN12543,2,0,0,4,Meal Plan 1,0,Room_Type 1,84,2018,4,27,Online,0,0,0,105.4,1,Not_Canceled,2018-04-27,2018-02-02
INN12871,2,0,0,4,Meal Plan 1,0,Room_Type 1,84,2018,4,27,Online,0,0,0,105.4,1,Not_Canceled,2018-04-27,2018-02-02
INN13319,2,0,0,4,Meal Plan 1,0,Room_Type 1,97,2018,4,27,Online,0,0,0,99.45,1,Not_Canceled,2018-04-27,2018-01-20
INN14099,2,0,0,3,Meal Plan 1,0,Room_Type 4,43,2018,4,27,Online,0,0,0,126.6,0,Not_Canceled,2018-04-27,2018-03-15
INN15137,2,0,2,4,Meal Plan 1,0,Room_Type 4,99,2018,4,27,Online,0,0,0,107.95,1,Not_Canceled,2018-04-27,2018-01-18
INN16321,2,0,2,5,Not Selected,0,Room_Type 1,102,2018,4,27,Online,0,0,0,86.82,1,Not_Canceled,2018-04-27,2018-01-15
INN16990,2,2,0,2,Meal Plan 1,0,Room_Type 6,104,2018,4,27,Online,0,0,0,186.3,2,Not_Canceled,2018-04-27,2018-01-13
INN17011,2,0,0,4,Meal Plan 1,0,Room_Type 1,71,2018,4,27,Online,0,0,0,105.4,0,Not_Canceled,2018-04-27,2018-02-15
INN17033,2,0,0,2,Meal Plan 1,0,Room_Type 1,60,2018,4,27,Online,0,0,0,106.2,1,Not_Canceled,2018-04-27,2018-02-26
INN17431,2,0,2,4,Meal Plan 1,0,Room_Type 1,96,2018,4,27,Online,0,0,0,99.45,0,Canceled,2018-04-27,2018-01-21
INN18516,2,0,2,4,Meal Plan 1,0,Room_Type 1,160,2018,4,27,Offline,0,0,0,90.0,0,Canceled,2018-04-27,2017-11-18
INN18543,2,0,0,3,Not Selected,0,Room_Type 1,100,2018,4,27,Online,0,0,0,91.5,0,Canceled,2018-04-27,2018-01-17
INN18873,2,0,0,4,Meal Plan 1,0,Room_Type 4,95,2018,4,27,Online,0,0,0,82.07,1,Canceled,2018-04-27,2018-01-22
INN19424,2,0,1,4,Not Selected,0,Room_Type 1,117,2018,4,27,Online,0,0,0,82.45,0,Canceled,2018-04-27,2017-12-31
INN19438,2,2,0,3,Meal Plan 1,0,Room_Type 6,67,2018,4,27,Online,0,0,0,185.1,0,Canceled,2018-04-27,2018-02-19
INN22118,3,0,0,1,Meal Plan 1,0,Room_Type 4,19,2018,4,27,Online,0,0,0,167.0,0,Canceled,2018-04-27,2018-04-08
INN22268,2,0,0,2,Meal Plan 1,0,Room_Type 1,44,2018,4,27,Online,0,0,0,106.2,1,Not_Canceled,2018-04-27,2018-03-14
INN22998,2,0,0,3,Not Selected,0,Room_Type 1,12,2018,4,27,Online,0,0,0,122.33,0,Not_Canceled,2018-04-27,2018-04-15
INN23290,2,0,2,5,Meal Plan 1,0,Room_Type 1,108,2018,4,27,Online,0,0,0,97.02,1,Not_Canceled,2018-04-27,2018-01-09
INN23930,2,0,1,4,Meal Plan 1,0,Room_Type 6,2,2018,4,27,Online,0,0,0,162.47,2,Not_Canceled,2018-04-27,2018-04-25
INN24458,2,0,2,4,Meal Plan 1,0,Room_Type 1,160,2018,4,27,Offline,0,0,0,90.0,0,Canceled,2018-04-27,2017-11-18
INN24610,2,0,0,4,Meal Plan 1,0,Room_Type 4,112,2018,4,27,Online,0,0,0,99.45,0,Canceled,2018-04-27,2018-01-05
INN25185,2,0,0,2,Meal Plan 1,0,Room_Type 1,69,2018,4,27,Online,0,0,0,105.3,0,Canceled,2018-04-27,2018-02-17
INN25670,1,0,0,1,Meal Plan 1,0,Room_Type 1,86,2018,4,27,Online,0,0,0,85.5,1,Not_Canceled,2018-04-27,2018-01-31
INN26170,2,0,1,4,Meal Plan 1,0,Room_Type 1,87,2018,4,27,Online,0,0,0,108.29,0,Not_Canceled,2018-04-27,2018-01-30
INN26633,2,1,0,3,Meal Plan 1,0,Room_Type 1,110,2018,4,27,Online,0,0,0,96.3,1,Not_Canceled,2018-04-27,2018-01-07
INN26684,2,0,0,3,Not Selected,0,Room_Type 1,100,2018,4,27,Online,0,0,0,91.5,0,Canceled,2018-04-27,2018-01-17
INN26804,1,0,0,0,Meal Plan 1,0,Room_Type 4,0,2018,4,27,Complementary,0,0,0,0.0,2,Not_Canceled,2018-04-27,2018-04-27
INN26848,2,0,0,4,Meal Plan 1,0,Room_Type 1,106,2018,4,27,Online,0,0,0,95.2,0,Not_Canceled,2018-04-27,2018-01-11
INN27472,2,0,1,4,Meal Plan 1,0,Room_Type 1,11,2018,4,27,Online,0,0,0,135.0,2,Canceled,2018-04-27,2018-04-16
INN27960,2,0,0,2,Meal Plan 1,0,Room_Type 1,69,2018,4,27,Online,0,0,0,105.3,0,Canceled,2018-04-27,2018-02-17
INN28309,2,0,0,2,Meal Plan 1,0,Room_Type 1,69,2018,4,27,Online,0,0,0,105.3,0,Canceled,2018-04-27,2018-02-17
INN28393,2,0,0,2,Meal Plan 1,0,Room_Type 4,2,2018,4,27,Online,0,0,0,146.0,1,Not_Canceled,2018-04-27,2018-04-25
INN28734,2,0,2,4,Meal Plan 1,0,Room_Type 1,160,2018,4,27,Offline,0,0,0,90.0,0,Canceled,2018-04-27,2017-11-18
INN28941,2,0,0,2,Meal Plan 1,0,Room_Type 1,3,2018,4,27,Online,0,0,0,131.0,1,Not_Canceled,2018-04-27,2018-04-24
INN29501,2,0,0,3,Meal Plan 1,0,Room_Type 1,15,2018,4,27,Online,0,0,0,103.44,2,Not_Canceled,2018-04-27,2018-04-12
INN29618,2,0,1,4,Meal Plan 1,0,Room_Type 1,174,2018,4,27,Online,0,0,0,92.65,0,Canceled,2018-04-27,2017-11-04
INN30958,2,0,0,3,Meal Plan 1,0,Room_Type 1,79,2018,4,27,Offline,0,0,0,75.0,0,Not_Canceled,2018-04-27,2018-02-07
INN31476,2,0,0,4,Not Selected,0,Room_Type 1,59,2018,4,27,Online,0,0,0,99.85,0,Canceled,2018-04-27,2018-02-27
INN31673,2,1,1,4,Meal Plan 1,0,Room_Type 4,69,2018,4,27,Online,0,0,0,108.53,2,Not_Canceled,2018-04-27,2018-02-17
INN32046,2,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,4,27,Online,0,0,0,131.0,1,Not_Canceled,2018-04-27,2018-04-25
INN32183,2,0,2,4,Meal Plan 1,0,Room_Type 1,160,2018,4,27,Offline,0,0,0,90.0,0,Canceled,2018-04-27,2017-11-18
INN32792,2,0,0,3,Not Selected,0,Room_Type 1,54,2018,4,27,Online,0,0,0,78.77,1,Not_Canceled,2018-04-27,2018-03-04
INN34056,2,0,0,4,Meal Plan 1,0,Room_Type 4,84,2018,4,27,Online,0,0,0,118.15,1,Not_Canceled,2018-04-27,2018-02-02
INN35100,2,0,0,4,Meal Plan 1,0,Room_Type 4,59,2018,4,27,Online,0,0,0,122.83,0,Canceled,2018-04-27,2018-02-27
INN35776,2,0,1,4,Meal Plan 1,0,Room_Type 4,104,2018,4,27,Online,0,0,0,104.55,0,Canceled,2018-04-27,2018-01-13
INN36143,3,0,0,4,Meal Plan 1,0,Room_Type 4,37,2018,4,27,Online,0,0,0,148.95,0,Canceled,2018-04-27,2018-03-21
INN00026,2,0,0,2,Meal Plan 1,0,Room_Type 1,99,2018,4,28,Online,0,0,0,114.3,1,Not_Canceled,2018-04-28,2018-01-19
INN00607,2,0,1,3,Meal Plan 1,0,Room_Type 1,127,2018,4,28,Offline,0,0,0,90.0,0,Not_Canceled,2018-04-28,2017-12-22
INN01123,2,0,0,3,Meal Plan 1,0,Room_Type 4,80,2018,4,28,Online,0,0,0,95.24,1,Not_Canceled,2018-04-28,2018-02-07
INN02426,2,0,2,7,Meal Plan 1,0,Room_Type 4,24,2018,4,28,Offline,0,0,0,107.0,0,Not_Canceled,2018-04-28,2018-04-04
INN02474,2,0,1,3,Meal Plan 1,0,Room_Type 1,127,2018,4,28,Offline,0,0,0,90.0,0,Not_Canceled,2018-04-28,2017-12-22
INN02780,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,4,28,Offline,0,0,0,45.0,2,Not_Canceled,2018-04-28,2018-04-28
INN03315,2,0,0,2,Meal Plan 1,0,Room_Type 4,94,2018,4,28,Online,0,0,0,125.1,1,Not_Canceled,2018-04-28,2018-01-24
INN03836,2,0,0,1,Meal Plan 1,0,Room_Type 1,21,2018,4,28,Offline,0,0,0,95.0,0,Not_Canceled,2018-04-28,2018-04-07
INN04854,2,0,0,1,Meal Plan 1,0,Room_Type 1,21,2018,4,28,Offline,0,0,0,95.0,0,Not_Canceled,2018-04-28,2018-04-07
INN06859,2,0,0,3,Meal Plan 1,0,Room_Type 1,58,2018,4,28,Online,0,0,0,120.0,0,Canceled,2018-04-28,2018-03-01
INN07254,1,0,0,3,Meal Plan 1,0,Room_Type 1,76,2018,4,28,Online,0,0,0,111.3,1,Canceled,2018-04-28,2018-02-11
INN07946,2,0,1,3,Not Selected,0,Room_Type 1,85,2018,4,28,Online,0,0,0,102.43,0,Canceled,2018-04-28,2018-02-02
INN08141,2,0,0,2,Not Selected,0,Room_Type 1,74,2018,4,28,Online,0,0,0,77.62,0,Not_Canceled,2018-04-28,2018-02-13
INN08399,2,2,0,3,Meal Plan 1,0,Room_Type 6,53,2018,4,28,Online,0,0,0,192.0,0,Not_Canceled,2018-04-28,2018-03-06
INN08849,2,0,0,3,Meal Plan 1,0,Room_Type 1,53,2018,4,28,Online,0,0,0,120.0,1,Not_Canceled,2018-04-28,2018-03-06
